,x,y,z
1306,-6.1267653,-2.2011056,-4.1377525
1307,-6.603902,-1.8484629,-3.8932285
1308,-6.19172,-1.6504865,-4.257839
1309,-6.4362473,-1.3994102,-4.1831803
1310,-5.938683,-1.4395823,-5.0433
1311,-5.7521973,-1.4812151,-5.0942793
1312,-5.159184,-1.1126344,-4.981682
1313,-4.5611615,-1.3706403,-5.215493
1314,-4.0629907,-1.1511922,-5.2412415
1315,-4.1204605,-0.87086207,-5.4863334
1316,-3.6898162,-1.0169291,-5.355823
1317,-3.7717605,-1.0341072,-5.4235344
1318,-3.6927276,-0.94810134,-5.5919995
1319,-3.508562,-0.5882072,-5.667699
1320,-3.5364053,-0.71689475,-6.0128174
1321,-3.8748546,-0.4407996,-5.802499
1322,-3.1231387,0.06290655,-5.962693
1323,-3.3131828,-0.0011258178,-5.882506
1324,-3.2608511,-0.19014193,-5.835825
1325,-3.0091553,-0.06979012,-5.726935
1326,-2.8185508,-0.03721579,-5.641292
1327,-2.922063,-0.27049267,-5.553196
1328,-2.7143207,-0.057887204,-5.568536
1329,-2.5828083,0.07071603,-5.632642
1330,-2.727394,-0.11107038,-5.4421945
1331,-2.661871,0.01598651,-5.186062
1332,-2.5286772,-0.35984445,-5.011691
1333,-2.7465022,-0.4158723,-5.078278
1334,-2.2496517,-0.5157605,-4.9799786
1335,-1.9748936,-0.4223255,-5.0461583
1336,-2.1362956,-0.34041005,-5.023031
1337,-2.187083,-0.08008295,-5.164522
1338,-2.3242779,-0.012844817,-5.0744615
1339,-2.2457652,0.065464854,-4.669816
1340,-2.2167478,0.04683184,-4.360526
1341,-2.2240713,0.54461807,-4.1708283
1342,-1.7652509,0.19863704,-3.826818
1343,-2.4121623,-0.34733576,-3.7773015
1344,-2.5010648,-0.45816764,-3.8914227
1345,-2.2563882,0.13534395,-4.4025865
1346,-2.0583568,0.117588066,-4.1411805
1347,-2.0182152,0.6463069,-4.3277316
1348,-1.7550485,0.5793011,-4.3259006
1349,-1.8197387,0.48505875,-4.1679816
1350,-1.3293648,0.5195663,-4.0598106
1351,-1.3872827,0.33029073,-4.246823
1352,-1.171187,0.38739294,-4.1732283
1353,-0.99541473,0.121573016,-4.244998
1354,-1.0840138,0.24214186,-3.883054
1355,-1.0595412,0.17514029,-3.7286315
1356,-1.7368388,0.46884885,-3.8562818
1357,-1.791724,0.33599132,-4.047514
1358,-2.0587902,0.64070255,-3.8495624
1359,-1.8138437,0.54089576,-4.059733
1360,-1.67676,0.500121,-4.142553
1361,-1.4313142,0.39774323,-4.257755
1362,-1.5500494,0.08039257,-3.9773564
1363,-1.2890204,-0.34068042,-4.052441
1364,-1.0727959,-0.43269458,-4.042981
1365,-0.99424356,-0.20146729,-4.047141
1366,-1.1313883,-0.2532617,-3.9487462
1367,-1.042181,-0.42461902,-3.8100266
1368,-1.6131666,-0.47361842,-3.8074846
1369,-2.2607093,-0.3636111,-3.4770498
1370,-2.6339245,-0.63410294,-3.5464642
1371,-3.3835392,-0.67622674,-3.5010731
1372,-4.515281,-1.1417764,-3.555099
1373,-5.2592783,-1.2962173,-2.9621027
1374,-6.692803,-1.787778,-3.013294
1375,-12.599854,-3.212853,-2.1932037
1376,-17.730951,-1.5087091,0.800717
1377,-23.093765,-1.1049895,1.3336704
1378,-28.247961,-1.009326,1.3512348
1379,-30.101183,-0.002755596,1.3120178
1380,-29.055466,-1.6495404,1.5774854
1381,-24.981339,-3.1395512,0.73427075
1382,-23.090757,-3.7136323,-0.16261382
1383,-22.891874,-3.306572,3.6132162
1384,-18.581102,-3.2431467,3.5385795
1385,-9.091313,-3.3551555,0.02956145
1386,4.641788,-1.5727141,-0.2021709
1387,10.948952,-1.6383414,-0.22276083
1388,15.620931,1.0216746,-1.1732488
1389,19.374165,2.6603816,-2.9585543
1390,22.738739,3.213331,-3.0197783
1391,25.093597,4.077313,-2.927428
1392,24.188257,3.842042,-2.978289
1393,20.487043,3.1484962,-3.0326123
1394,17.575329,3.3103807,-2.5324266
1395,8.548975,1.7476945,-1.861828
1396,3.29087,0.8707774,-1.3761606
1397,-1.594447,-0.18973954,-0.93608105
1398,-9.865285,-0.9605999,-0.087924264
1399,-18.55687,-0.91121256,3.1762252
1400,-24.709877,-1.8764677,2.9746888
1401,-28.176456,0.26142007,3.8075695
1402,-29.996483,0.007140351,3.8432045
1403,-29.076368,-0.32681218,4.2056994
1404,-29.27777,-0.60660565,3.4471745
1405,-27.440207,-1.7340149,2.8800821
1406,-24.740252,-2.2111883,1.1080282
1407,-20.149113,-2.3716013,2.4969673
1408,-11.969769,-2.6075206,0.5580406
1409,-1.7599092,-1.8758073,-1.4222852
1410,4.6991367,-2.072717,-0.7686351
1411,14.903488,-0.24827835,-1.2679477
1412,18.920883,0.44191486,-2.5453975
1413,22.228115,-0.24022985,-3.7214348
1414,25.347816,-0.7744834,-4.549786
1415,26.002216,-0.82743686,-3.7285194
1416,24.81067,0.083960935,-3.5814927
1417,18.60972,-0.45485684,-3.1419835
1418,15.162325,0.059745725,-2.594941
1419,12.040353,-1.1279495,-2.7490616
1420,7.363771,-0.9648017,-1.8639481
1421,3.6892855,-1.7339369,-2.2866554
1422,-0.898766,-0.9594183,-2.954511
1423,-8.108813,-1.453753,-2.1314604
1424,-10.954361,-0.48238748,-1.8296611
1425,-11.774849,-0.63571376,-1.747372
1426,-11.505717,-1.002871,-2.294007
1427,-10.9516115,-0.8190503,-3.0407493
1428,-11.07933,-0.44285727,-2.5500453
1429,-10.359021,-0.50198627,-2.4836621
1430,-9.96775,-0.4872532,-2.6685007
1431,-9.165031,-0.5211953,-2.7673757
1432,-9.120993,-0.7460764,-2.8577201
1433,-8.007491,-0.3392495,-2.7205517
1434,-7.30779,-0.08983539,-3.0132437
1435,-6.795294,-0.38605708,-3.0386302
1436,-6.319041,-0.73929834,-3.0381067
1437,-5.959112,-0.9718287,-2.9443254
1438,-5.555997,-1.0325623,-3.150995
1439,-4.979813,-0.73498714,-3.3325734
1440,-5.0402384,-0.8184451,-3.555543
1441,-5.1730423,-1.1935595,-3.5597296
1442,-5.0463653,-1.1410313,-3.5787482
1443,-5.0300703,-1.3273864,-3.6198769
1444,-4.882078,-0.8881508,-3.5219016
1445,-5.2211556,-1.2361817,-3.537803
1446,-4.926195,-1.3166903,-3.6908808
1447,-4.5156956,-0.832576,-3.642191
1448,-4.405392,-0.7899961,-3.7768106
1449,-3.8849888,-0.4981945,-3.8371716
1450,-3.8659303,-0.77749795,-3.6787555
1451,-3.8450117,-0.6323292,-3.7274306
1452,-3.9048088,-1.2474389,-3.9548202
1453,-3.9542358,-1.0913578,-3.8446317
1454,-3.8397775,-0.95431924,-3.8378289
1455,-4.0095124,-1.1632011,-3.8121784
1456,-3.8291636,-0.8764303,-3.895061
1457,-3.725542,-1.0099603,-3.7218761
1458,-3.6402545,-0.7049126,-3.5903394
1459,-3.4995153,-0.2848962,-3.8297975
1460,-3.3135047,-0.36917904,-3.8178637
1461,-3.1728623,-0.5757353,-4.1462708
1462,-3.4186835,-0.43446252,-3.9660645
1463,-3.6598976,-0.45101482,-3.8950036
1464,-3.295144,0.036226265,-4.1522045
1465,-3.7019715,-0.094935164,-4.282463
1466,-3.269166,0.05941135,-4.120518
1467,-3.409167,-0.23872626,-3.9652398
1468,-3.5021207,-0.1598418,-4.093841
1469,-3.375562,-0.31344944,-4.3290324
1470,-3.1816385,-0.24140497,-4.0882325
1471,-3.1284943,-0.86992073,-4.0335693
1472,-3.0910275,-0.84621465,-4.0777926
1473,-2.4339595,-0.91029185,-4.133441
1474,-2.7423213,-0.87296146,-3.939197
1475,-2.3121705,-0.6598982,-3.7918186
1476,-1.6605499,0.14036371,-3.8997173
1477,-1.946908,-0.24081492,-3.8676572
1478,-1.5994478,-0.52559584,-3.8612685
1479,-1.3758246,-0.7109023,-3.837696
1480,-1.7431368,-0.6323681,-3.725983
1481,-1.7400447,-0.49008578,-3.3499327
1482,-1.3580539,-0.56237316,-3.1753752
1483,-1.4825468,-1.0588299,-3.01471
1484,-1.2265748,-0.48731083,-3.1819515
1485,-1.5080826,-0.44563544,-3.0953205
1486,-1.7039237,-0.25396404,-2.920324
1487,-1.9988263,-0.5392798,-3.1705146
1488,-2.360763,-0.09743416,-3.3381016
1489,-2.4100826,-0.17946638,-3.1819348
1490,-1.8400362,-0.06555359,-3.4699407
1491,-2.383557,-0.4530466,-3.4073732
1492,-2.0423794,-0.28052944,-3.903739
1493,-1.6610348,-0.25029352,-3.6113722
1494,-1.5006777,-0.11707558,-3.5136933
1495,-1.2445035,-0.35431153,-3.6227908
1496,-1.1605313,-0.036264677,-4.1019707
1497,-1.0739702,-0.17789471,-3.500192
1498,-2.084527,-0.290975,-3.2494922
1499,-3.2068207,-0.91351986,-3.1155233
1500,-4.063387,-1.1017908,-3.477791
1501,-6.4977336,-1.8041867,-2.9990284
1502,-8.833206,-2.6957467,-2.760221
1503,-21.737581,-4.5066037,-0.33406729
1504,-25.119942,-3.022476,-0.30690718
1505,-29.887472,-1.1611391,1.6303195
1506,-30.794678,-1.4111613,1.0486407
1507,-30.569225,-1.8239492,1.8819005
1508,-29.615557,-2.395681,0.61231434
1509,-26.596426,-3.5004888,1.3176638
1510,-24.02936,-3.050238,2.836648
1511,-13.302338,-2.8905962,2.0703242
1512,-3.0651383,-1.1299165,-1.1288135
1513,4.7127194,-1.0427933,-1.353014
1514,14.676173,0.1594336,-1.047288
1515,18.637014,1.3442283,-1.3433309
1516,21.45088,1.3067961,-1.8636928
1517,24.45613,0.6993954,-2.3388674
1518,24.108028,0.744421,-2.0335968
1519,19.14469,0.2596803,-1.6017318
1520,16.498367,-0.68212855,-0.86231846
1521,13.767569,-1.7898073,-1.1888889
1522,8.940161,-3.2452831,-0.5115489
1523,3.6748257,-3.2489593,-0.024987955
1524,-0.5416257,-4.2995806,-0.46738797
1525,-5.763935,-5.06477,1.0925417
1526,-15.045788,-6.558825,2.0887249
1527,-15.988502,-4.786942,3.0631776
1528,-18.018627,-4.2463107,2.3887045
1529,-15.564648,-4.3271146,1.9269376
1530,-14.413956,-5.560363,0.76524055
1531,-9.956983,-5.305813,-0.037346274
1532,-5.3824944,-4.82204,-2.1201587
1533,0.5795433,-3.422733,-3.1234372
1534,6.966687,-2.468132,-2.7827146
1535,16.412292,0.121963166,-3.0953696
1536,20.581717,0.58617103,-3.0997622
1537,23.48716,0.96781933,-3.835183
1538,25.6391,0.78722954,-3.6402247
1539,25.348425,0.87536305,-3.8715277
1540,23.515892,0.9108189,-3.753732
1541,18.296898,0.543351,-2.695263
1542,14.276454,-0.058686696,-1.5793335
1543,10.207971,-0.3895599,-1.0590641
1544,6.824367,-0.98394257,-0.75521356
1545,2.4931545,-1.6102324,-0.7794151
1546,-0.48369962,-1.0349222,-0.8668507
1547,-2.8552394,-1.5248522,-0.9215656
1548,-4.626736,-1.3410809,-0.65296125
1549,-4.2765546,-1.6254933,-0.8567038
1550,-4.1154714,-1.8512197,-0.8858607
1551,-4.2999454,-1.3414222,-1.0969596
1552,-4.461535,-1.3331069,-1.2798119
1553,-3.9999387,-1.7621747,-1.394779
1554,-4.363296,-1.8560717,-1.5324835
1555,-4.7641335,-1.7016821,-1.500917
1556,-4.4016953,-1.8023617,-1.4128604
1557,-3.7506125,-1.505689,-1.697551
1558,-3.427876,-1.634959,-1.939078
1559,-3.7892635,-1.6948422,-2.0194504
1560,-3.2269006,-1.4471892,-2.1591308
1561,-3.0346365,-1.3465822,-2.248726
1562,-3.3174245,-1.5006201,-1.9975115
1563,-2.807656,-1.0994807,-2.0943565
1564,-2.9658775,-1.4060712,-2.5474434
1565,-2.9282522,-1.4640001,-2.4264326
1566,-2.389814,-1.5779445,-2.8767982
1567,-2.0693161,-1.3270414,-2.870073
1568,-1.9576427,-1.1240852,-3.4330943
1569,-1.7473345,-1.2068882,-3.2285595
1570,-1.5824032,-0.89841944,-3.261322
1571,-1.643492,-1.0429622,-3.1933403
1572,-1.7065303,-0.8440728,-3.3188827
1573,-1.7595528,-0.77592266,-3.6810505
1574,-1.0819368,-1.1043243,-3.8771434
1575,-1.0786095,-0.9158062,-4.22983
1576,-0.95247835,-0.9507766,-4.252528
1577,-0.7355578,-0.8248813,-4.3109717
1578,-0.445601,-0.783625,-4.50578
1579,-0.10621412,-0.6137013,-4.3760266
1580,0.15042771,-0.7515943,-4.7156367
1581,-0.46808177,-0.7940408,-4.3907166
1582,-0.18208234,-0.6909297,-4.304413
1583,0.022474283,-0.952577,-4.4974203
1584,-0.36569208,0.04495922,-4.188533
1585,0.31804815,-0.29300362,-4.2915063
1586,0.041305177,-0.29824343,-4.2256255
1587,-0.09340501,0.26634836,-4.108457
1588,0.5060564,-0.12457847,-4.168063
1589,0.12714438,-0.08972654,-3.988809
1590,0.12204647,0.06881276,-3.74807
1591,0.20268247,0.048549082,-4.0067763
1592,0.10697512,0.16901885,-3.750953
1593,0.37599304,0.13170165,-3.8495355
1594,0.27326903,0.26251423,-3.74333
1595,0.33910602,-0.07775719,-3.6601775
1596,0.5520103,-0.28898716,-4.0904193
1597,0.8629955,-0.1926158,-4.1276636
1598,0.7209855,0.11756925,-3.869247
1599,0.93079776,-0.103249036,-3.9673855
1600,0.5578214,-0.24855186,-3.5823343
1601,0.29628313,-0.405402,-3.2816286
1602,-0.5290943,-0.22003627,-3.2291071
1603,-1.5588834,-0.9067943,-2.9920106
1604,-2.8672326,-1.1762223,-3.1513827
1605,-7.548227,-2.4550478,-1.8122032
1606,-10.740654,-4.0337844,-0.54534066
1607,-16.777395,-5.1994495,0.41999248
1608,-21.214825,-4.653761,2.4565306
1609,-25.08039,-2.5153039,2.5935688
1610,-29.14891,-2.786042,3.4492655
1611,-30.51373,-2.3199542,3.490094
1612,-28.471607,-2.6240907,2.9966667
1613,-24.168863,-4.5491424,2.2510312
1614,-21.865194,-4.5419106,0.9671096
1615,-16.34825,-6.2664027,2.4091177
1616,-8.307299,-3.872302,0.6992715
1617,-0.4853845,-3.8321166,0.63966805
1618,5.882324,-4.24193,0.32689828
1619,11.737883,-2.498293,0.75661176
1620,15.613676,-0.80325526,0.72742635
1621,19.67426,-0.840903,-0.21087801
1622,25.706545,-0.13289313,-0.6350875
1623,25.705694,-0.4685997,-1.0844942
1624,25.953144,-0.05493117,-0.5835302
1625,21.873291,0.3565297,-0.74599373
1626,17.779253,0.01993814,-0.5665266
1627,8.843782,-1.0843856,0.062979415
1628,2.7547765,-0.5659287,-0.19468576
1629,-1.4232774,-0.76021534,-0.49442855
1630,-11.732966,-2.1628072,1.1535206
1631,-20.218906,-0.99245185,1.5188458
1632,-21.948315,-0.06952644,0.70514196
1633,-21.446728,0.3203837,0.62894964
1634,-18.875486,0.49007747,-0.7123369
1635,-16.278984,-1.4530456,-0.2568383
1636,-14.978666,-0.74741936,-0.37282375
1637,-3.197554,-0.7316069,-3.2600274
1638,3.1833248,-0.17907657,-3.6761367
1639,10.15749,0.056512572,-2.9752774
1640,16.073606,1.6531994,-4.247526
1641,19.814907,2.0114574,-4.669232
1642,20.924192,2.909254,-4.896295
1643,20.598087,2.8666868,-4.328828
1644,17.68082,2.8435812,-4.13509
1645,13.781864,2.4796038,-3.861361
1646,11.24937,2.3597152,-3.7423537
1647,3.4212663,1.1972394,-3.80422
1648,-0.059759244,0.98437995,-4.108905
1649,-2.616215,0.15189695,-4.7393484
1650,-4.960102,-0.009917947,-4.241498
1651,-6.375351,-0.06528307,-3.4528594
1652,-6.457412,-0.4440885,-3.2425497
1653,-7.0256743,-0.44517985,-2.937837
1654,-7.290557,-0.8309312,-3.3068957
1655,-6.9699726,-1.2059364,-3.6188812
1656,-7.140072,-1.333852,-4.4305134
1657,-7.0825715,-1.2008778,-4.573786
1658,-6.6708817,-1.4564725,-4.6674976
1659,-5.8912587,-1.6820982,-5.0079575
1660,-5.6610713,-1.4720829,-5.0888333
1661,-5.08781,-1.333347,-5.1649356
1662,-4.9981484,-1.1612895,-5.138894
1663,-4.0778904,-1.5194472,-5.145993
1664,-4.345875,-1.3482484,-5.266173
1665,-4.8536386,-1.181815,-5.48753
1666,-4.7741427,-1.4437635,-5.1319933
1667,-4.2623534,-1.625872,-5.2004676
1668,-3.933179,-1.4178457,-4.6633344
1669,-3.7052033,-1.5383694,-4.903486
1670,-3.946902,-1.6189325,-4.573897
1671,-3.5549958,-1.5678027,-4.757487
1672,-3.7679307,-1.5193646,-4.4653296
1673,-3.5782542,-1.3356566,-4.4181385
1674,-3.228827,-1.2900729,-4.4395704
1675,-2.2561932,-1.0926163,-4.327631
1676,-2.3023884,-1.6822468,-3.961872
1677,-2.336459,-1.633933,-3.9176586
1678,-2.3150163,-1.6588064,-3.9833386
1679,-2.1523354,-1.5783768,-4.0113964
1680,-2.433306,-1.7241883,-3.964672
1681,-1.8747054,-1.3906972,-3.8001916
1682,-1.1731558,-1.2267896,-3.871331
1683,-1.2341447,-1.4387262,-3.841933
1684,-0.81351537,-1.2229335,-3.726852
1685,-0.999399,-1.4214551,-3.7019227
1686,-1.0435447,-1.7732464,-3.978664
1687,-1.1945074,-1.8458812,-3.9737375
1688,-0.8602487,-1.6549366,-3.9352825
1689,-1.0143355,-1.7596326,-3.7346654
1690,-0.9576422,-1.301992,-3.4111934
1691,-1.2685015,-1.0302532,-3.1443365
1692,-1.3856735,-1.2523831,-3.313094
1693,-1.3243012,-1.2523036,-3.544251
1694,-1.2912132,-1.1272252,-3.5437202
1695,-1.3495333,-1.4836286,-3.5626514
1696,-1.1128582,-1.380995,-3.742348
1697,-0.93167293,-0.9202422,-3.5805392
1698,-0.8788689,-1.2366015,-3.5389378
1699,-0.8211225,-1.0377531,-3.4979658
1700,-0.76453763,-1.3731774,-3.6624978
1701,-1.1167209,-1.8123344,-3.492596
1702,-1.3860152,-1.3681762,-3.6696086
1703,-1.4838167,-1.1580321,-3.7058935
1704,-2.0429697,-1.0766984,-3.7642863
1705,-2.2804937,-1.2832929,-3.745609
1706,-2.847083,-1.3767812,-3.7971985
1707,-3.155886,-0.9742789,-3.6234763
1708,-3.3572574,-1.0017837,-3.7948449
1709,-3.9161959,-1.0179144,-3.4648561
1710,-4.3827996,-1.1209575,-3.643402
1711,-4.6852016,-1.355304,-3.7715094
1712,-5.2848973,-1.3197447,-3.693814
1713,-8.438557,-2.2941544,-3.548002
1714,-10.903961,-2.182694,-2.1779685
1715,-14.742309,-2.6385024,-1.0495846
1716,-20.18471,-3.0351694,-0.14958288
1717,-22.928562,-3.9964814,1.2051321
1718,-30.070297,-3.1800423,3.0172887
1719,-31.006458,-2.4431663,2.368917
1720,-30.971472,-2.8941476,3.3807793
1721,-27.218204,-4.1396923,2.1761837
1722,-23.470812,-5.2240944,3.2258985
1723,-14.247478,-3.7961853,2.6501653
1724,-3.7993512,-2.849576,-0.21660225
1725,3.1381133,-3.67269,-1.4538251
1726,9.308895,-2.1609235,-0.5852274
1727,12.832957,-1.8096223,-1.5529145
1728,17.671957,-1.2302744,-2.5134397
1729,25.464878,-2.1821852,-3.391109
1730,25.850021,-1.9177414,-2.5649045
1731,26.137787,-2.028098,-2.8628254
1732,23.392706,-2.0979457,-2.0953448
1733,20.093061,-1.0972769,-1.6516252
1734,17.211164,-1.4306135,-0.7668933
1735,14.567856,-1.236344,-0.66792506
1736,4.4783535,-1.151971,-0.46609867
1737,0.15844817,-1.2633624,-1.1413904
1738,-6.9680386,-1.659092,0.36921805
1739,-23.68629,-0.70313495,2.717106
1740,-24.033173,-1.6806382,1.6155721
1741,-27.906527,0.15142597,0.8310604
1742,-29.352268,0.26248837,1.8444995
1743,-28.302309,-0.1707504,1.5738945
1744,-28.272097,-0.27898347,1.1695521
1745,-22.62102,-2.78908,-1.4377438
1746,-20.493202,-3.38775,-0.07604639
1747,-15.139372,-3.6351025,-0.50949925
1748,-7.651965,-2.8918052,-2.3814416
1749,-0.93042094,-2.7450132,-3.8037932
1750,4.8394933,-2.7796414,-2.750224
1751,15.35116,-0.9739645,-2.608906
1752,18.911003,0.5102652,-1.7754825
1753,22.877617,0.13706604,-1.5306268
1754,25.61427,-0.415615,-2.2781777
1755,25.062424,-0.3277163,-2.0368123
1756,23.137577,-0.2577377,-1.8291093
1757,20.209572,0.9173006,-1.2384627
1758,17.236631,1.1486024,-1.0984823
1759,14.697137,1.5132939,-1.5290856
1760,10.733985,1.3628931,-1.883382
1761,0.6503757,2.2167482,-3.122468
1762,-1.8571173,2.9002461,-3.345751
1763,-3.6396892,2.2978349,-3.6285348
1764,-5.421958,2.3039865,-3.5263767
1765,-6.0790663,2.2625046,-3.2164104
1766,-6.8017693,1.7379553,-3.0616052
1767,-7.3572702,2.037196,-3.0661335
1768,-6.87625,1.696892,-3.64881
1769,-6.953738,1.7235614,-3.0239487
1770,-6.6571765,1.6501695,-3.241109
1771,-5.8859515,1.6640338,-3.4888976
1772,-5.228307,1.6085035,-3.214493
1773,-4.684277,1.4405222,-3.343439
1774,-4.523472,1.4434431,-3.210218
1775,-3.770197,1.3231498,-3.1693363
1776,-4.496098,1.5210363,-3.1646457
1777,-3.9034927,0.9346075,-2.83909
1778,-4.008087,0.6119189,-3.0350506
1779,-3.7612967,0.55857784,-2.821497
1780,-3.7960277,0.5986498,-2.8584812
1781,-4.0161743,0.40609378,-2.7328696
1782,-4.264432,0.5774635,-2.8422737
1783,-4.1319933,-0.07527331,-2.8595676
1784,-3.796138,-0.69708776,-2.6016905
1785,-3.013111,-0.8379478,-2.4505672
1786,-2.9962094,-1.1638852,-2.4224427
1787,-3.2115164,-1.0231096,-2.2742095
1788,-3.423039,-0.3705858,-2.5179543
1789,-3.195922,-0.5599372,-2.5374424
1790,-3.144199,-0.70351475,-2.6514542
1791,-2.9151077,-0.3243682,-2.572834
1792,-2.8949513,-0.5544562,-2.6038377
1793,-1.9709857,-0.744321,-2.6297982
1794,-2.2684805,-1.0073475,-2.436423
1795,-2.2903168,-0.9434484,-2.680899
1796,-1.9476808,-1.0942862,-2.740595
1797,-1.7967188,-1.0863987,-2.877676
1798,-1.9410529,-1.1612929,-2.9541943
1799,-1.8454949,-1.1111358,-3.3213625
1800,-1.1475586,-0.9721067,-3.332499
1801,-1.6387078,-1.159455,-3.2163095
1802,-1.5182343,-0.8079989,-2.977055
1803,-1.4197214,-0.68822,-3.1940377
1804,-0.96886474,-0.6671979,-3.1695259
1805,-1.0184878,-0.46598834,-3.175322
1806,-1.2518357,-1.0234402,-2.788883
1807,-1.0946671,-0.7099658,-2.916778
1808,-1.2256687,-0.97657603,-2.826786
1809,-1.1783116,-1.0381999,-2.848647
1810,-1.3078771,-0.6048313,-3.041479
1811,-0.9253702,-0.6955886,-3.0854423
1812,-1.3597015,-0.30037352,-3.0928614
1813,-1.1835364,-0.23265739,-2.9965167
1814,-1.3426403,-0.24964963,-2.799456
1815,-1.2508361,-0.15673362,-2.8605864
1816,-1.4196991,-0.27047843,-2.574338
1817,-1.278619,-0.06747665,-2.6528332
1818,-1.4596745,-0.19968036,-2.4141786
1819,-1.4858325,-0.42704505,-2.5714014
1820,-1.32785,0.020142065,-2.4676363
1821,-1.9658529,-0.8305958,-2.758424
1822,-3.188008,-0.98617864,-2.7977207
1823,-4.504465,-1.3366865,-3.0155716
1824,-6.1919866,-1.7242991,-2.8278103
1825,-12.196794,-2.3627968,-2.0413828
1826,-15.946888,-2.3363743,-0.47305104
1827,-19.931557,-1.6011353,-1.7109674
1828,-24.396511,-2.274774,-3.449027
1829,-27.396204,-2.8736572,-1.5825646
1830,-31.916393,-1.3343035,-0.22158079
1831,-30.624668,-4.594081,0.61605084
1832,-32.32365,-2.656457,1.7052802
1833,-32.654938,-2.362132,1.4244872
1834,-33.27016,-2.3085766,0.6264931
1835,-34.27629,-1.8886958,1.65031
1836,-31.314737,-1.1447366,1.2262173
1837,-29.246925,-1.7131184,0.41367862
1838,-27.68418,-1.9849774,-0.64661777
1839,-25.767515,0.16902523,1.5331521
1840,-21.45327,-0.43655187,1.0237713
1841,-1.1419264,0.33670047,-1.692444
1842,4.1133375,-1.0010945,-1.647684
1843,9.753885,-1.366664,-1.135594
1844,13.027998,0.24156572,-0.43894354
1845,18.728155,1.1215056,0.028636156
1846,21.796118,0.73011047,-0.027594691
1847,23.543856,0.7951576,-0.36367357
1848,20.092495,1.6301782,-0.35730472
1849,16.49406,1.8199171,0.08477343
1850,14.409373,2.1258483,0.7020804
1851,9.765842,2.6617644,0.37456968
1852,6.165101,1.9034348,-0.63046825
1853,-6.0678263,1.5969956,-2.1839783
1854,-16.55898,2.575036,-0.2390544
1855,-24.13021,-0.16066447,-1.2971894
1856,-28.802135,-6.5258045,-2.0614126
1857,-32.62463,-0.22067511,-0.6511261
1858,-31.176168,-0.27876714,-1.8685006
1859,-30.485893,0.5136171,-3.1887562
1860,-32.84907,-0.26214465,-3.0625117
1861,-31.805225,0.69574726,-3.0737996
1862,-27.738863,-0.39312783,-3.7068007
1863,-24.371445,0.67339665,-1.5990345
1864,-10.080343,3.0121126,-2.7181752
1865,-2.0664358,2.0476074,-4.858566
1866,2.7527652,2.6865947,-4.629741
1867,8.379565,3.5757723,-3.182215
1868,13.307352,4.25501,-2.2997677
1869,21.087675,4.71338,-2.8661969
1870,24.134342,4.754425,-2.5572495
1871,25.964148,4.9158,-2.2735972
1872,26.017979,4.5120683,-2.3415716
1873,23.928518,4.584222,-2.2643893
1874,16.135454,5.0550566,-1.9435817
1875,14.010254,4.237234,-1.698437
1876,9.004093,3.6083038,-2.215724
1877,4.438913,2.334534,-3.7934618
1878,-0.18016283,3.7714515,-4.2535434
1879,-2.6392968,2.6556454,-5.63879
1880,-7.06626,2.040895,-4.880483
1881,-7.0061874,1.4285548,-4.2537127
1882,-8.398056,1.6983138,-4.3204474
1883,-8.087204,1.8144474,-4.8769827
1884,-8.141468,1.7516167,-4.8989825
1885,-8.401283,1.8960773,-5.207269
1886,-7.9928904,1.8802296,-5.536835
1887,-7.968535,1.5754584,-5.5763063
1888,-7.6072,1.5453045,-5.50837
1889,-8.427728,1.1049166,-5.307214
1890,-8.023179,0.7182563,-5.7177787
1891,-7.3705277,0.93384784,-5.4138575
1892,-6.98104,0.9912188,-5.2695932
1893,-6.3829756,0.7406856,-5.672727
1894,-5.851123,0.2985223,-5.2159686
1895,-5.3926125,-0.2908213,-4.684322
1896,-6.073852,0.16968362,-4.848709
1897,-5.672348,-0.3824177,-4.658545
1898,-5.5696974,-0.46308115,-4.4898214
1899,-5.8037834,-0.15198864,-4.5553074
1900,-6.412859,-0.37378377,-4.462005
1901,-6.4268174,-0.37139323,-3.8882773
1902,-5.7305765,-0.67851716,-3.9900734
1903,-5.4238176,-0.9109465,-3.8241227
1904,-4.999231,-0.8064323,-3.7913456
1905,-4.5397053,-0.5996203,-3.8814847
1906,-4.1247964,-0.506513,-4.0292106
1907,-4.1710944,-0.58767956,-3.86828
1908,-4.2590036,-0.20824498,-4.1587315
1909,-3.8839848,-0.18589926,-4.0059752
1910,-4.049727,-0.49018633,-4.247259
1911,-3.9404225,-0.47618183,-4.1848693
1912,-4.0840044,-0.47801775,-4.3335805
1913,-4.0710273,-0.3301967,-4.381365
1914,-4.0121107,-0.35912055,-4.4425836
1915,-3.6410758,-0.39463818,-4.2682405
1916,-3.9478133,-0.344011,-4.455702
1917,-3.9299061,-0.3467664,-4.4908814
1918,-3.7632177,-0.3229914,-4.588088
1919,-4.164612,0.022850119,-4.3192935
1920,-4.4035716,-0.30572096,-4.5566635
1921,-3.6142406,-0.2852675,-4.4942107
1922,-3.1390278,-0.05848941,-4.449993
1923,-3.114486,0.19632095,-4.237236
1924,-3.020026,0.2205659,-4.5914993
1925,-2.6400747,0.2881399,-4.441078
1926,-2.8007245,0.14582922,-4.7133083
1927,-2.947252,0.32015592,-4.4286776
